report_file,report_group,experiment,status,language_reported,language_guess,corpus_family,source,input,input_bytes,input_chars,cleaned_chars,null_samples,seed,tool_version,hyphen_policy,encoding,encoding_sequence_len,encoding_unique_symbols,encoding_symbol_entropy_bits,event,event_description,event_count,metric,null_model,observed,null_mean,null_std,z,abs_z,p_emp,survives_markov_2,raw_metric_json
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,event_count,observed_only,1729.0,,,,,,,"{""name"": ""event_count"", ""value"": 1729, ""details"": ""Number of true positions in the event map.""}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,sequence_length,observed_only,7656.0,,,,,,,"{""name"": ""sequence_length"", ""value"": 7656, ""details"": ""Number of positions in the event map.""}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,modular_residue_peak_m_2,observed_only,0.508964719491,,,,,,,"{""name"": ""modular_residue_peak_m_2"", ""value"": 0.508964719491, ""details"": ""Largest event-position residue fraction modulo 2.""}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,modular_residue_peak_m_3,observed_only,0.347021399653,,,,,,,"{""name"": ""modular_residue_peak_m_3"", ""value"": 0.347021399653, ""details"": ""Largest event-position residue fraction modulo 3.""}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,modular_residue_peak_m_5,observed_only,0.20994794679,,,,,,,"{""name"": ""modular_residue_peak_m_5"", ""value"": 0.20994794679, ""details"": ""Largest event-position residue fraction modulo 5.""}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,modular_residue_peak_m_7,observed_only,0.153846153846,,,,,,,"{""name"": ""modular_residue_peak_m_7"", ""value"": 0.153846153846, ""details"": ""Largest event-position residue fraction modulo 7.""}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,gap_entropy,density_shuffle,3.349697382038,3.398781374272,0.003099025777,-15.83852338312,15.83852338312,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.349697382038, ""null_mean"": 3.398781374272, ""null_std"": 0.003099025777, ""z_score"": -15.83852338312, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,run_entropy,density_shuffle,2.413635874079,2.533363371538,0.023504199697,-5.093876796569,5.093876796569,0.009900990099,,"{""name"": ""run_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.413635874079, ""null_mean"": 2.533363371538, ""null_std"": 0.023504199697, ""z_score"": -5.093876796569, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,prime_index_occupancy_bias,density_shuffle,0.000957140682,-0.000678089182,0.014889246957,0.109826230268,0.109826230268,0.950495049505,,"{""name"": ""prime_index_occupancy_bias"", ""null_model"": ""density_shuffle"", ""observed"": 0.000957140682, ""null_mean"": -0.000678089182, ""null_std"": 0.014889246957, ""z_score"": 0.109826230268, ""empirical_p"": 0.950495049505, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,prime_gap_affinity,density_shuffle,0.516203703704,0.475804398148,0.012751843381,3.168114942217,3.168114942217,0.019801980198,,"{""name"": ""prime_gap_affinity"", ""null_model"": ""density_shuffle"", ""observed"": 0.516203703704, ""null_mean"": 0.475804398148, ""null_std"": 0.012751843381, ""z_score"": 3.168114942217, ""empirical_p"": 0.019801980198, ""null_samples"": 100}"
