report_file,report_group,experiment,status,language_reported,language_guess,corpus_family,source,input,input_bytes,input_chars,cleaned_chars,null_samples,seed,tool_version,hyphen_policy,encoding,encoding_sequence_len,encoding_unique_symbols,encoding_symbol_entropy_bits,event,event_description,event_count,metric,null_model,observed,null_mean,null_std,z,abs_z,p_emp,survives_markov_2,raw_metric_json
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,whitespace,Whitespace positions.,1350,gap_entropy,density_shuffle,2.941187947255,3.788432553977,0.00553586628,-153.046436433038,153.046436433038,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.941187947255, ""null_mean"": 3.788432553977, ""null_std"": 0.00553586628, ""z_score"": -153.046436433038, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,10638,,,whitespace,Whitespace positions.,1746,gap_entropy,density_shuffle,3.263981624553,3.904046171012,0.004204990022,-152.215473307929,152.215473307929,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.263981624553, ""null_mean"": 3.904046171012, ""null_std"": 0.004204990022, ""z_score"": -152.215473307929, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\tr_udhr_tr_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,9213,,,other,Positions classified as other in the grapheme-class stream.,8,zeta_spectral_coherence,markov_1,0.000132181201,5.12054e-07,8.95903e-07,146.968120281111,146.968120281111,0.009900990099,,"{""name"": ""zeta_spectral_coherence"", ""null_model"": ""markov_1"", ""observed"": 0.000132181201, ""null_mean"": 5.12054e-07, ""null_std"": 8.95903e-07, ""z_score"": 146.968120281111, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\fr_udhr_fr_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,11902,,,whitespace,Whitespace positions.,1948,gap_entropy,density_shuffle,3.41106256247,3.910829383058,0.003464849459,-144.239115293858,144.239115293858,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.41106256247, ""null_mean"": 3.910829383058, ""null_std"": 0.003464849459, ""z_score"": -144.239115293858, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\he_udhr_he_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,word_boundary,5572,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1004,gap_entropy,density_shuffle,2.874069889037,3.747801361788,0.006134928783,-142.419171227139,142.419171227139,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.874069889037, ""null_mean"": 3.747801361788, ""null_std"": 0.006134928783, ""z_score"": -142.419171227139, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,word_boundary,10638,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1746,gap_entropy,density_shuffle,3.263981624553,3.904345425147,0.004517701195,-141.745496875283,141.745496875283,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.263981624553, ""null_mean"": 3.904345425147, ""null_std"": 0.004517701195, ""z_score"": -141.745496875283, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\de_udhr_de_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,word_boundary,11932,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1641,gap_entropy,density_shuffle,3.551874814698,4.176036265017,0.004497450839,-138.781161289985,138.781161289985,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.551874814698, ""null_mean"": 4.176036265017, ""null_std"": 0.004497450839, ""z_score"": -138.781161289985, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\fr_udhr_fr_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,word_boundary,11902,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1948,gap_entropy,density_shuffle,3.41106256247,3.910861418071,0.003713976067,-134.572449195962,134.572449195962,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.41106256247, ""null_mean"": 3.910861418071, ""null_std"": 0.003713976067, ""z_score"": -134.572449195962, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\he_udhr_he_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,5572,,,whitespace,Whitespace positions.,1004,gap_entropy,density_shuffle,2.874069889037,3.746548964795,0.006519460063,-133.826891703258,133.826891703258,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.874069889037, ""null_mean"": 3.746548964795, ""null_std"": 0.006519460063, ""z_score"": -133.826891703258, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\fr_udhr_fr_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,11902,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1948,gap_entropy,density_shuffle,3.41106256247,3.910099414212,0.003744938211,-133.256364622935,133.256364622935,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.41106256247, ""null_mean"": 3.910099414212, ""null_std"": 0.003744938211, ""z_score"": -133.256364622935, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\de_udhr_de_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,11932,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1641,gap_entropy,density_shuffle,3.551874814698,4.175837363645,0.004725683128,-132.036476420631,132.036476420631,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.551874814698, ""null_mean"": 4.175837363645, ""null_std"": 0.004725683128, ""z_score"": -132.036476420631, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
