"report_file","report_group","experiment","status","language_reported","language_guess","corpus_family","source","input","input_bytes","input_chars","cleaned_chars","null_samples","seed","tool_version","hyphen_policy","encoding","encoding_sequence_len","encoding_unique_symbols","encoding_symbol_entropy_bits","event","event_description","event_count","metric","null_model","observed","null_mean","null_std","z","abs_z","p_emp","survives_markov_2","raw_metric_json"
"outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json","canonical_udhr_v0_3_nulls100","","","","en","parallel_udhr","udhr","","","","","","","","","grapheme","10638","","","whitespace","Whitespace positions.","1746","prime_gap_affinity","markov_2","0.416045845272","0.517501038655","0.01236209875","-8.206955423785","8.206955423785","0.009900990099","True","{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.416045845272, ""null_mean"": 0.517501038655, ""null_std"": 0.01236209875, ""z_score"": -8.206955423785, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json","canonical_udhr_v0_3_nulls100","","","","en","parallel_udhr","udhr","","","","","","","","","grapheme_class","10638","","","whitespace","Positions classified as whitespace in the grapheme-class stream.","1746","gap_entropy","markov_2","3.263981624553","3.362005498235","0.030826798054","-3.179826640152","3.179826640152","0.009900990099","True","{""name"": ""gap_entropy"", ""null_model"": ""markov_2"", ""observed"": 3.263981624553, ""null_mean"": 3.362005498235, ""null_std"": 0.030826798054, ""z_score"": -3.179826640152, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json","canonical_udhr_v0_3_nulls100","","","","en","parallel_udhr","udhr","","","","","","","","","grapheme_class","10638","","","whitespace","Positions classified as whitespace in the grapheme-class stream.","1746","run_entropy","markov_2","2.573497925415","2.620155174271","0.015220158382","-3.065490363733","3.065490363733","0.009900990099","True","{""name"": ""run_entropy"", ""null_model"": ""markov_2"", ""observed"": 2.573497925415, ""null_mean"": 2.620155174271, ""null_std"": 0.015220158382, ""z_score"": -3.065490363733, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json","canonical_udhr_v0_3_nulls100","","","","en","parallel_udhr","udhr","","","","","","","","","grapheme_class","10638","","","whitespace","Positions classified as whitespace in the grapheme-class stream.","1746","prime_gap_affinity","markov_2","0.416045845272","0.519392596753","0.011267208216","-9.172347710282","9.172347710282","0.009900990099","True","{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.416045845272, ""null_mean"": 0.519392596753, ""null_std"": 0.011267208216, ""z_score"": -9.172347710282, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json","canonical_udhr_v0_3_nulls100","","","","en","parallel_udhr","udhr","","","","","","","","","word_boundary","10638","","","word_boundary","Positions marked as word boundaries after declared whitespace preprocessing.","1746","prime_gap_affinity","markov_2","0.416045845272","0.518090370058","0.01132064383","-9.014021314902","9.014021314902","0.009900990099","True","{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.416045845272, ""null_mean"": 0.518090370058, ""null_std"": 0.01132064383, ""z_score"": -9.014021314902, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\es_udhr_es_canonical.json","canonical_udhr_v0_3_nulls100","","","","es","parallel_udhr","udhr","","","","","","","","","grapheme","11965","","","vowel","Basic Latin-vowel positions plus common accented vowels.","4482","prime_gap_affinity","markov_2","0.750055791118","0.773107566037","0.006445618976","-3.576347749763","3.576347749763","0.009900990099","True","{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.750055791118, ""null_mean"": 0.773107566037, ""null_std"": 0.006445618976, ""z_score"": -3.576347749763, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\es_udhr_es_canonical.json","canonical_udhr_v0_3_nulls100","","","","es","parallel_udhr","udhr","","","","","","","","","grapheme","11965","","","consonant","Alphabetic non-vowel positions under the MVP classifier.","5298","zeta_spectral_coherence","markov_2","0.000235655185","0.000100152625","3.2703324e-05","4.14338804863","4.14338804863","0.009900990099","True","{""name"": ""zeta_spectral_coherence"", ""null_model"": ""markov_2"", ""observed"": 0.000235655185, ""null_mean"": 0.000100152625, ""null_std"": 3.2703324e-05, ""z_score"": 4.14338804863, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\es_udhr_es_canonical.json","canonical_udhr_v0_3_nulls100","","","","es","parallel_udhr","udhr","","","","","","","","","grapheme","11965","","","whitespace","Whitespace positions.","1926","gap_entropy","markov_2","3.452659044359","3.622689135598","0.03063115411","-5.550887525361","5.550887525361","0.009900990099","True","{""name"": ""gap_entropy"", ""null_model"": ""markov_2"", ""observed"": 3.452659044359, ""null_mean"": 3.622689135598, ""null_std"": 0.03063115411, ""z_score"": -5.550887525361, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\es_udhr_es_canonical.json","canonical_udhr_v0_3_nulls100","","","","es","parallel_udhr","udhr","","","","","","","","","grapheme","11965","","","whitespace","Whitespace positions.","1926","run_entropy","markov_2","2.462135547476","2.547716107457","0.020615719302","-4.151228425632","4.151228425632","0.009900990099","True","{""name"": ""run_entropy"", ""null_model"": ""markov_2"", ""observed"": 2.462135547476, ""null_mean"": 2.547716107457, ""null_std"": 0.020615719302, ""z_score"": -4.151228425632, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\es_udhr_es_canonical.json","canonical_udhr_v0_3_nulls100","","","","es","parallel_udhr","udhr","","","","","","","","","grapheme_class","11965","","","vowel","Positions classified as vowel in the grapheme-class stream.","4482","prime_gap_affinity","markov_2","0.750055791118","0.773249702832","0.005817343868","-3.987027798075","3.987027798075","0.009900990099","True","{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.750055791118, ""null_mean"": 0.773249702832, ""null_std"": 0.005817343868, ""z_score"": -3.987027798075, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\es_udhr_es_canonical.json","canonical_udhr_v0_3_nulls100","","","","es","parallel_udhr","udhr","","","","","","","","","grapheme_class","11965","","","consonant","Positions classified as consonant in the grapheme-class stream.","5298","zeta_spectral_coherence","markov_2","0.000235655185","9.6389658e-05","3.0215366e-05","4.609096089183","4.609096089183","0.009900990099","True","{""name"": ""zeta_spectral_coherence"", ""null_model"": ""markov_2"", ""observed"": 0.000235655185, ""null_mean"": 9.6389658e-05, ""null_std"": 3.0215366e-05, ""z_score"": 4.609096089183, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
